date,bitcoin_price,negative,neutral,positive,currency_price,interest_rate,moving_average,gain,loss,avg_gain,avg_loss,rs,rsi,macd_line,signal_line,macd_histogram,movement
2020-05-31,9662.70587254818,1.0,0.0,0.0,0.9,0.05,9180.66591485464,235.5855,0.0,113.546005,-93.01681,-1.2207042,553.0952075070912,201.77875,231.71077,-29.932024,0
2020-06-01,9466.961781429516,2.0,0.0,1.0,0.89,0.05,9285.682094220192,0.0,-195.7441,92.75814,-106.99853,-0.86691046,-651.373777651277,200.98907,225.56644,-24.577353,1
2020-06-02,10167.93069332851,1.0,0.0,0.0,0.89,0.06,9469.144797572348,700.96893,0.0,139.8193,-106.99853,-1.3067404,426.00855440199024,253.99767,231.25269,22.744991,0
2020-06-03,9515.243858655718,4.0,0.0,0.0,0.91,0.06,9565.732396912703,0.0,-652.6868,136.12222,-153.61902,-0.8861027,-777.9839450825938,240.56787,233.11572,7.4521523,1
2020-06-04,9645.227869360308,4.0,0.0,0.0,0.88,0.06,9633.0337262504,129.98401,0.0,145.4068,-136.92677,-1.061931,1714.698833812809,237.67352,234.02728,3.646248,1
2020-06-05,9776.20299178848,0.0,0.0,1.0,0.92,0.07,9665.913348643446,130.97513,0.0,154.76216,-103.60213,-1.4938126,302.5059825862005,243.14551,235.85092,7.294583,0
2020-06-06,9636.965527050055,2.0,0.0,0.0,0.92,0.07,9695.891227737253,0.0,-139.23746,149.63326,-113.54766,-1.3178012,414.6620737911316,233.55452,235.39165,-1.8371234,1
2020-06-07,9662.85870900224,1.0,0.0,0.0,0.9,0.07,9695.913061516405,25.893183,0.0,148.72607,-113.54766,-1.3098118,422.7766286675193,225.44418,233.40215,-7.957973,1
2020-06-08,9738.603356828591,2.0,0.0,0.0,0.88,0.07,9734.719000859128,75.744644,0.0,154.1364,-82.22534,-1.8745608,214.34310751391598,222.56306,231.23433,-8.671269,1
2020-06-09,9773.02951309516,4.0,0.0,0.0,0.84,0.07,9678.30454654008,34.426155,0.0,145.74947,-82.22534,-1.7725614,229.43954841954914,220.5157,229.0906,-8.57491,0
2020-06-10,9767.00531665552,2.0,0.0,1.0,0.84,0.08,9714.270469111478,0.0,-6.0241966,145.74947,-79.4727,-1.8339562,219.91036122794745,215.91808,226.4561,-10.538028,1
2020-06-11,9874.898681832236,1.0,0.0,0.0,0.85,0.08,9747.080585178895,107.893364,0.0,129.52843,-79.4727,-1.629848,258.7684667837466,218.46222,224.85733,-6.3951063,0
2020-06-12,9325.996856202635,1.0,0.0,1.0,0.84,0.08,9682.765422952349,0.0,-548.90186,102.962204,-118.67998,-0.86756176,-655.0688002192367,174.17885,214.72163,-40.542774,1
2020-06-13,9469.533297509908,2.0,0.0,0.0,0.85,0.08,9658.846533018042,143.53644,0.0,113.21481,-110.18532,-1.0274945,3737.0857344385795,148.94917,201.56714,-52.61797,0
2020-06-14,9469.473456163696,4.0,0.0,0.0,0.86,0.08,9631.22006832682,0.0,-0.059841346,96.387276,-110.18959,-0.8747403,-698.3413356876086,127.480125,186.74974,-59.26961,0
2020-06-15,9345.960907722065,3.0,0.0,1.0,0.87,0.09,9575.12828988303,0.0,-123.51255,96.387276,-105.0302,-0.9177101,-1115.2166064712872,99.35403,169.2706,-69.916565,1
2020-06-16,9431.719262201745,1.0,0.0,0.0,0.88,0.09,9526.369682612543,85.758354,0.0,52.443665,-105.0302,-0.49931988,-99.7283184013904,83.026794,152.02184,-68.99504,1
2020-06-17,9524.92661691022,0.0,0.0,2.0,0.88,0.09,9491.787011220356,93.20735,0.0,59.10133,-58.409706,-1.0118409,8545.278247191301,76.72397,136.96227,-60.23829,0
2020-06-18,9463.361414311788,4.0,0.0,1.0,0.89,0.09,9432.995973003151,0.0,-61.5652,49.816757,-62.80722,-0.7931693,-383.48722636032795,66.00033,122.769875,-56.769543,0
2020-06-19,9399.767217129216,4.0,0.0,1.0,0.89,0.09,9443.534595992662,0.0,-63.594196,40.46139,-67.34966,-0.60076606,-150.4797205393102,51.773438,108.57059,-56.79715,0
2020-06-20,9312.780104497786,3.0,0.0,0.0,0.89,0.09,9421.141282705215,0.0,-86.987114,40.46139,-63.617496,-0.63601047,-174.7331811706972,33.09786,93.47604,-60.378185,1
2020-06-21,9360.247968201687,1.0,0.0,1.0,0.89,0.09,9405.537641567787,47.467865,0.0,42.00244,-63.617496,-0.66023415,-194.320327795811,21.87542,79.155914,-57.2805,0
2020-06-22,9298.360829121417,2.0,1.0,0.0,0.89,0.08,9398.737630339123,0.0,-61.88714,36.59211,-68.038,-0.5378187,-116.3652994431651,7.8967524,64.90408,-57.00733,1
2020-06-23,9678.683208975835,5.0,0.0,0.0,0.89,0.08,9434.018194163991,380.3224,0.0,61.298985,-68.038,-0.9009521,-909.6124826946816,27.193922,57.362053,-30.16813,0
2020-06-24,9624.684291831398,1.0,0.0,2.0,0.88,0.08,9448.269290581304,0.0,-53.998917,61.298985,-71.46477,-0.8577511,-602.9929592560115,37.69528,53.428696,-15.733419,0
2020-06-25,9288.061774486938,2.0,0.0,1.0,0.88,0.08,9423.22648489204,0.0,-336.62253,53.592316,-95.50924,-0.5611218,-127.85364803449076,18.64018,46.470993,-27.830812,0
2020-06-26,9258.667161007706,1.0,0.0,0.0,0.89,0.08,9403.069334017538,0.0,-29.394613,53.592316,-58.401577,-0.91765183,-1114.3558453391902,1.1536822,37.40753,-36.25385,0
2020-06-27,9166.486360416233,3.0,0.0,0.0,0.89,0.08,9382.170227720173,0.0,-92.1808,43.33971,-64.98592,-0.6669092,-200.21847393195054,-19.913168,25.943392,-45.85656,0
2020-06-28,9013.90556467614,0.0,0.0,0.0,0.89,0.08,9332.692741502238,0.0,-152.5808,43.33971,-75.88027,-0.5711591,-133.18672454400783,-48.363293,11.082055,-59.445347,1
2020-06-29,9139.903276297824,3.0,0.0,0.0,0.89,0.08,9310.055948241725,125.99771,0.0,52.339546,-67.05795,-0.7805122,-355.6061764388291,-60.051025,-3.1445615,-56.906464,1
2020-06-30,9185.166540651147,3.0,0.0,1.0,0.89,0.08,9239.553567052484,45.263264,0.0,49.44704,-67.05795,-0.73737776,-280.7750690757381,-64.912994,-15.498249,-49.41475,0
2020-07-01,9149.721996758017,1.0,0.0,1.0,0.89,0.08,9171.70181061343,0.0,-35.444546,42.78937,-69.58971,-0.6148808,-159.65987286892158,-70.80997,-26.560593,-44.249374,1
2020-07-02,9230.672998590804,3.0,0.0,0.0,0.89,0.09,9163.503414056839,80.951004,0.0,48.571587,-65.19219,-0.7450523,-292.2372475050507,-68.16552,-34.88158,-33.283943,0
2020-07-03,9094.318072166903,1.0,0.0,0.0,0.91,0.09,9140.024972793868,0.0,-136.35492,48.571587,-70.38938,-0.69004136,-222.6237108799288,-76.19416,-43.144096,-33.050068,0
2020-07-04,9071.3850427828,1.0,0.0,0.0,0.91,0.09,9126.439070274806,0.0,-22.93303,48.571587,-65.814095,-0.73801196,-281.6968236777727,-83.44552,-51.20438,-32.241135,1
2020-07-05,9132.908369533492,2.0,0.0,0.0,0.92,0.09,9143.439470968713,61.523327,0.0,49.57555,-65.814095,-0.75326645,-305.2955527672457,-83.26798,-57.6171,-25.650885,0
2020-07-06,9087.407312582163,3.0,0.0,1.0,0.92,0.09,9135.940047580762,0.0,-45.501057,49.57555,-64.643654,-0.76690507,-329.00977229443646,-85.809685,-63.25562,-22.554068,1
2020-07-07,9342.376492626678,3.0,0.0,1.0,0.9,0.09,9158.398612148694,254.96918,0.0,40.62175,-64.643654,-0.62839496,-169.10292211130394,-66.483734,-63.90124,-2.5824935,0
2020-07-08,9253.630980242331,6.0,0.0,0.0,0.88,0.09,9173.242752646453,0.0,-88.745514,40.62175,-67.12556,-0.6051607,-153.2675943970089,-57.664085,-62.65381,4.989724,1
2020-07-09,9432.17251582794,2.0,0.0,0.0,0.84,0.09,9202.028397966043,178.54153,0.0,53.374714,-43.081093,-1.2389361,518.5220846379767,-35.854332,-57.293915,21.43958,0
2020-07-10,9235.716302064242,1.0,0.0,0.0,0.84,0.09,9222.228145094236,0.0,-196.4562,53.374714,-55.01406,-0.9702013,-3255.8520882783696,-34.030045,-52.64114,18.611095,1
2020-07-11,9282.913638839902,2.0,0.0,2.0,0.85,0.09,9252.446515959537,47.19734,0.0,56.745953,-48.429718,-1.1717175,682.3515654753658,-28.447924,-47.802498,19.354574,0
2020-07-12,9234.314674712628,4.0,0.0,0.0,0.84,0.09,9266.933130985126,0.0,-48.598965,56.745953,-41.002445,-1.3839651,360.4403451530446,-27.627115,-43.76742,16.140306,1
2020-07-13,9297.479635872663,3.0,0.0,1.0,0.82,0.09,9296.94346288377,63.164963,0.0,52.2579,-41.002445,-1.2745069,464.2895726723208,-21.63039,-39.340015,17.709623,0
2020-07-14,9240.76251972468,4.0,0.0,0.0,0.88,0.09,9282.427181040626,0.0,-56.717117,49.02481,-45.05367,-1.0881425,1234.526945269767,-21.210045,-35.71402,14.503976,1
2020-07-15,9247.060695963812,4.0,1.0,1.0,0.88,0.1,9281.48856900084,6.2981763,0.0,49.474678,-42.521915,-1.1635101,711.5828792041162,-20.136585,-32.598534,12.461948,0
2020-07-16,9203.3714351797,6.0,0.0,0.0,0.87,0.1,9248.802700336804,0.0,-43.689262,43.692467,-45.64258,-0.95727426,-2240.5109456364294,-22.551262,-30.589079,8.037817,0
2020-07-17,9136.483376363976,3.0,0.0,0.0,0.87,0.09,9234.626568093909,0.0,-66.88806,43.692467,-40.680656,-1.0740354,1450.7058070699354,-29.52191,-30.375645,0.85373646,1
2020-07-18,9156.276583115488,2.0,0.0,1.0,0.87,0.09,9216.535560133278,19.793207,0.0,45.106266,-39.042583,-1.1553094,743.8759160599122,-33.067863,-30.91409,-2.153775,1
2020-07-19,9168.402736564132,0.0,0.0,0.0,0.87,0.09,9207.119568969209,12.126153,0.0,41.577896,-39.042583,-1.0649371,1639.9519098414141,-34.501865,-31.631643,-2.87022,1
2020-07-20,9202.615839500108,5.0,0.0,1.0,0.87,0.1,9193.567598058842,34.213104,0.0,44.02169,-35.792507,-1.2299135,534.9462139899041,-32.502934,-31.805902,-0.6970319,0
2020-07-21,9163.159654576915,2.0,0.0,2.0,0.87,0.1,9182.481474466304,0.0,-39.456184,25.809605,-38.61081,-0.6684555,-201.61859612557026,-33.71392,-32.187504,-1.5264136,1
2020-07-22,9384.379751903269,1.0,0.0,0.0,0.87,0.09,9202.098482457655,221.2201,0.0,41.611042,-32.271843,-1.2893915,445.55261424070784,-16.631306,-29.076265,12.444961,1
2020-07-23,9514.304987626969,7.0,0.0,0.0,0.86,0.09,9246.517561378694,129.92523,0.0,38.138447,-32.271843,-1.1817871,650.0939989575824,7.306446,-21.799723,29.106169,1
2020-07-24,9589.81771944117,3.0,0.0,0.0,0.86,0.09,9311.279610389722,75.51273,0.0,43.532215,-18.239256,-2.3867319,172.11199172537488,32.001637,-11.039451,43.04109,0
2020-07-25,9535.93879573746,2.0,0.0,0.0,0.86,0.09,9365.517069335718,0.0,-53.878925,40.160976,-22.087751,-1.8182465,222.21255478845157,46.686996,0.50583893,46.18116,1
2020-07-26,9691.825138917147,1.0,0.0,1.0,0.85,0.09,9440.29169824329,155.88634,0.0,51.295715,-18.616396,-2.7554052,156.96690344075108,70.095955,14.4238615,55.672092,1
2020-07-27,9925.751397476346,3.0,0.0,0.0,0.85,0.1,9543.596777954182,233.92625,0.0,63.49295,-18.616396,-3.410593,141.48356814723863,106.29827,32.798744,73.49953,1
2020-07-28,10962.258481207356,4.0,1.0,1.0,0.85,0.1,9800.610896044245,1036.5071,0.0,137.52917,-14.565173,-9.442329,111.84507154179511,216.13486,69.465965,146.6689,0
2020-07-29,10904.916526918994,3.0,0.0,1.0,0.85,0.1,10017.830435332206,0.0,-57.341953,137.0793,-18.661028,-7.345753,115.75857065717082,295.15182,114.603134,180.54868,1
2020-07-30,11093.612240442404,4.0,0.0,0.0,0.85,0.1,10243.445757162981,188.69571,0.0,150.55757,-15.540366,-9.688161,111.50991562161049,368.74878,165.43227,203.31651,1
2020-07-31,11116.307163685276,2.0,1.0,0.0,0.84,0.1,10461.515677769285,22.694923,0.0,152.17863,-10.762648,-14.139517,107.61062999041593,424.01837,217.14949,206.86888,1
2020-08-01,11325.5515272739,3.0,0.0,1.0,0.84,0.1,10717.174639417348,209.24437,0.0,165.71086,-10.762648,-15.396849,106.94596428733102,479.18048,269.5557,209.6248,1
2020-08-02,11812.094307268517,1.0,0.0,0.0,0.9,0.1,11020.070234896115,486.5428,0.0,199.59776,-10.762648,-18.545414,105.69949477408656,555.7505,326.79465,228.95583,0
2020-08-03,11066.306240590267,2.0,0.0,0.0,0.9,0.1,11183.006641055244,0.0,-745.7881,197.15396,-64.033226,-3.0789323,148.10161221354838,549.9148,371.41867,178.49611,1
2020-08-04,11230.907762749295,4.0,0.0,0.0,0.91,0.1,11221.38510984695,164.60152,0.0,208.91122,-61.214924,-3.4127498,141.44648670131318,552.2064,407.57623,144.63022,0
2020-08-05,11181.917508034883,3.0,0.0,1.0,0.92,0.1,11260.95667857779,0.0,-48.990253,193.10979,-64.714226,-2.984039,150.40223473995258,543.8009,434.82117,108.97973,1
2020-08-06,11719.26352395155,4.0,0.0,0.0,0.92,0.1,11350.335433364813,537.346,0.0,222.21127,-64.714226,-3.4337313,141.08917172179264,573.88336,462.6336,111.24979,1
2020-08-07,11768.127742240007,3.0,0.0,0.0,0.88,0.1,11443.452658872631,48.86422,0.0,220.3078,-64.714226,-3.4043179,141.59183908177792,594.8103,489.06894,105.74137,0
2020-08-08,11571.487980683192,2.0,0.0,0.0,0.88,0.1,11478.5864379311,0.0,-196.63976,220.3078,-74.91143,-2.9409103,151.52221547846304,588.7412,509.0034,79.73783,1
2020-08-09,11739.131006414418,3.0,0.0,0.0,0.86,0.1,11468.16310923766,167.64302,0.0,221.14757,-74.91143,-2.9521203,151.2263484361472,590.6502,525.33276,65.31743,0
2020-08-10,11682.85146915494,3.0,0.0,1.0,0.85,0.1,11556.240999032612,0.0,-56.279537,204.43855,-78.9314,-2.5900788,162.88996240502388,580.92523,536.45123,44.47396,1
2020-08-11,11862.938012702563,3.0,0.0,0.0,0.85,0.1,11646.531034740223,180.08655,0.0,143.26566,-78.9314,-1.8150654,222.68954004792948,581.0516,545.37134,35.68026,0
2020-08-12,11398.671060896631,2.0,0.0,1.0,0.84,0.1,11677.495828006186,0.0,-464.26694,143.26566,-107.99747,-1.3265649,406.217860894289,537.49335,543.7957,-6.3023567,1
2020-08-13,11579.867951602137,2.0,0.0,1.0,0.82,0.1,11657.582174813415,181.19688,0.0,142.73003,-107.99747,-1.3216052,410.94021876037425,511.69574,537.37573,-25.679987,1
2020-08-14,11817.164038803396,2.0,0.0,1.0,0.84,0.1,11664.587360036752,237.29608,0.0,158.05867,-107.99747,-1.4635406,315.7308611348167,504.58224,530.817,-26.234795,0
2020-08-15,11777.391322489924,2.0,0.0,0.0,0.84,0.1,11694.002123152002,0.0,-39.772717,143.11266,-110.83838,-1.2911832,443.4264322792708,490.086,522.67084,-32.584824,1
2020-08-16,11864.905810156475,4.0,0.0,0.0,0.84,0.1,11711.969952258009,87.51449,0.0,114.61063,-110.83838,-1.0340338,3038.2562575816523,480.12473,514.1616,-34.03687,1
2020-08-17,11901.77648830246,1.0,0.0,2.0,0.84,0.1,11743.24495499337,36.870678,0.0,117.24425,-57.567802,-2.036629,196.4665377201734,469.79007,505.2873,-35.497227,1
2020-08-18,12272.465808160425,4.0,0.0,2.0,0.84,0.09,11801.748925773065,370.68933,0.0,131.9648,-57.567802,-2.292337,177.37919410261753,485.91003,501.41183,-15.501809,0
2020-08-19,11949.610970628191,3.0,0.0,1.0,0.84,0.09,11880.454627163286,0.0,-322.85483,131.9648,-77.129555,-1.7109499,240.65689719699608,467.2474,494.57895,-27.331556,0
2020-08-20,11733.278970862082,2.0,0.0,0.0,0.84,0.09,11902.370487057564,0.0,-216.332,93.58295,-92.58184,-1.0108131,9347.98054966037,430.04367,481.6719,-51.62823,1
2020-08-21,11861.83657727968,3.0,0.0,0.0,0.84,0.09,11908.752278268465,128.5576,0.0,99.27533,-92.58184,-1.072298,1483.1628615223847,406.24997,466.58752,-60.337543,0
2020-08-22,11515.124298729215,2.0,0.0,2.0,0.84,0.09,11871.285560588361,0.0,-346.71228,99.27533,-103.30131,-0.96102685,-2465.8691396502045,355.3206,444.33414,-89.013535,1
2020-08-23,11676.385305081289,1.0,0.0,2.0,0.84,0.09,11844.354059863335,161.261,0.0,98.81947,-103.30131,-0.95661396,-2204.8882879632224,324.23355,420.31403,-96.08047,0
2020-08-24,11647.928120934364,3.0,0.0,0.0,0.84,0.09,11808.090007382178,0.0,-28.457184,98.81947,-101.313995,-0.9753783,-3961.4547011830487,293.91254,395.03372,-101.12118,1
2020-08-25,11758.828120368864,4.0,0.0,0.0,0.84,0.09,11734.713194840528,110.9,0.0,93.87758,-101.313995,-0.9266003,-1262.4026846255895,275.65405,371.15778,-95.50372,0
2020-08-26,11350.753473213,4.0,0.0,0.0,0.84,0.09,11649.162123781212,0.0,-408.07465,93.87758,-97.30026,-0.9648235,-2742.8051772114036,225.65466,342.05716,-116.4025,1
2020-08-27,11465.002564032086,2.0,0.0,1.0,0.84,0.08,11610.836922805498,114.24909,0.0,89.09559,-97.30026,-0.9156768,-1085.9130868594532,193.02368,312.25046,-119.22679,0
2020-08-28,11300.398363810944,5.0,0.0,1.0,0.84,0.09,11530.631463738537,0.0,-164.6042,72.145874,-109.0577,-0.6615385,-195.45458175187622,152.12756,280.2259,-128.09833,1
2020-08-29,11519.118388160729,0.0,0.0,0.0,0.84,0.09,11531.20204794304,218.72003,0.0,87.76873,-106.2168,-0.82631683,-475.7611231060532,135.80055,251.34082,-115.54027,0
2020-08-30,11481.481823317012,1.0,0.0,0.0,0.84,0.09,11503.358693405286,0.0,-37.636566,81.51769,-108.90512,-0.7485203,-297.646408297043,118.45881,224.76442,-106.30561,1
2020-08-31,11701.004008657852,2.0,0.0,0.0,0.84,0.09,11510.94096308007,219.52219,0.0,94.56423,-108.90512,-0.86831754,-659.4027403134701,121.03375,204.01828,-82.984535,0
2020-09-01,11672.324104943627,4.0,0.0,1.0,0.84,0.09,11498.58324659075,0.0,-28.679903,68.086426,-110.95369,-0.6136472,-158.830807391757,119.384,187.09143,-67.70743,1
2020-09-02,11895.225345345636,1.0,0.0,3.0,0.9,0.09,11576.364942609698,222.90125,0.0,84.00794,-87.892624,-0.9558019,-2162.540463597715,134.51225,176.57559,-42.06334,0
2020-09-03,11418.254756916149,1.0,0.0,0.0,0.88,0.09,11569.68668445028,0.0,-476.97058,84.00794,-106.50967,-0.78873533,-373.3399215203633,106.783035,162.61708,-55.834045,0
2020-09-04,10197.459822768922,5.0,0.0,0.0,0.87,0.09,11412.124035729988,0.0,-1220.7949,74.82526,-193.7093,-0.38627598,-62.93968861672897,-13.544388,127.38479,-140.92917,1
2020-09-05,10484.470392265588,1.0,0.0,0.0,0.91,0.09,11264.31717917354,287.01056,0.0,95.32601,-168.94414,-0.5642457,-129.4871253895601,-84.76823,84.954185,-169.72241,0
2020-09-06,10177.789718049991,1.0,0.0,0.0,0.9,0.09,11078.07544984968,0.0,-306.68066,83.807365,-190.8499,-0.4391271,-78.29351160490106,-164.06892,35.149563,-199.21848,1
2020-09-07,10260.0177277544,2.0,0.0,1.0,0.88,0.09,10872.220266863475,82.22801,0.0,89.68079,-188.81725,-0.4749608,-90.46197259685007,-217.76985,-15.4343195,-202.33554,1
2020-09-08,10359.44521698998,2.0,0.0,0.0,0.88,0.09,10684.666140012952,99.42749,0.0,88.86133,-188.81725,-0.4706208,-88.90051510165853,-249.43,-62.233456,-187.19655,0
2020-09-09,10125.014956069688,2.0,0.0,0.0,0.86,0.09,10431.77894154496,0.0,-234.43027,88.86133,-176.41408,-0.50370884,-101.49461666977362,-290.09344,-107.80545,-182.28798,1
2020-09-10,10230.154699360752,1.0,0.0,0.0,0.85,0.09,10262.05036189419,105.13974,0.0,88.21066,-176.41408,-0.5000205,-100.00821130698915,-310.25912,-148.29619,-161.96294,1
2020-09-11,10342.15939120568,2.0,0.0,0.0,0.85,0.09,10282.721728813727,112.00469,0.0,96.211,-164.65663,-0.5843129,-140.56555746247463,-313.5879,-181.35452,-132.23337,1
2020-09-12,10378.223044584596,3.0,0.0,0.0,0.84,0.09,10267.543536287869,36.063652,0.0,83.164116,-164.65663,-0.505076,-102.0512169893625,-309.7454,-207.0327,-102.712685,1
2020-09-13,10439.38467226404,1.0,0.0,0.0,0.82,0.09,10304.914244032732,61.16163,0.0,87.5328,-161.9683,-0.5404316,-117.59548609605218,-298.32602,-225.29135,-73.03465,0
2020-09-14,10328.866065987391,2.0,0.0,0.0,0.83,0.09,10314.749720923162,0.0,-110.51861,71.852646,-169.8625,-0.42300475,-73.31165429878394,-294.79578,-239.19225,-55.60354,1
2020-09-15,10661.096235144483,3.0,0.0,0.0,0.84,0.09,10357.84272351666,332.23016,0.0,95.583374,-167.81393,-0.5695795,-132.33092502245813,-262.16776,-243.78734,-18.380404,1
2020-09-16,10787.58020807624,2.0,0.0,1.0,0.84,0.09,10452.494902374741,126.48397,0.0,88.69643,-167.81393,-0.52854025,-112.10719795882088,-223.52692,-239.73526,16.208344,1
2020-09-17,10952.2499691071,1.0,0.0,1.0,0.84,0.09,10555.651369481362,164.66975,0.0,100.45855,-133.7446,-0.75112224,-301.80369913431315,-177.5694,-227.30208,49.73269,0
2020-09-18,10937.996396960929,1.0,0.0,0.0,0.84,0.09,10640.770941732111,0.0,-14.253572,100.45855,-47.56308,-2.112112,189.91900424165374,-140.67624,-209.97691,69.300674,0
2020-09-19,10927.150310293277,4.0,0.0,0.0,0.84,0.09,10719.189122547637,0.0,-10.8460865,79.957794,-48.3378,-1.6541463,252.87099610062563,-111.033424,-190.18822,79.15479,1
2020-09-20,11083.99836119821,3.0,0.0,0.0,0.84,0.09,10811.276792395376,156.84805,0.0,91.161224,-26.432037,-3.4488914,140.83480430347637,-74.031555,-166.95688,92.92533,0
2020-09-21,10923.32666818137,2.0,0.0,1.0,0.84,0.09,10896.199735565944,0.0,-160.67169,85.287796,-37.90859,-2.2498279,180.01101548337067,-57.01494,-144.96849,87.95356,0
2020-09-22,10439.522488792423,3.0,0.0,0.0,0.84,0.09,10864.546343229935,0.0,-483.80417,78.18584,-72.46603,-1.0789309,1366.9317717509844,-81.62716,-132.30023,50.673073,1
2020-09-23,10527.58784673943,3.0,0.0,0.0,0.85,0.09,10827.404577324676,88.06536,0.0,84.47622,-55.72101,-1.5160568,293.77711603939633,-92.95485,-124.43115,31.476303,0
2020-09-24,10223.784106392732,1.0,0.0,1.0,0.85,0.09,10723.338025508338,0.0,-303.80374,76.96623,-77.42128,-0.9941225,-16914.0814722279,-125.00557,-124.546036,-0.45953047,1
2020-09-25,10726.530083321984,2.0,0.0,1.0,0.86,0.09,10693.128552131346,502.74597,0.0,104.87633,-77.42128,-1.3546189,381.9928522320808,-108.58687,-121.3542,12.767333,0
2020-09-26,10681.9938481137,1.0,0.0,0.0,0.86,0.09,10658.106200391408,0.0,-44.536236,102.300354,-80.60244,-1.2691967,471.4755005884328,-98.038506,-116.69106,18.652555,1
2020-09-27,10743.19287975935,1.0,0.0,0.0,0.86,0.09,10609.419703042997,61.19903,0.0,102.303024,-80.60244,-1.2692299,471.4297656256237,-83.7749,-110.107834,26.33293,1
2020-09-28,10765.300521660893,1.0,0.0,0.0,0.86,0.09,10586.84453925436,22.107641,0.0,103.88214,-72.70825,-1.4287531,333.23445102512756,-69.88144,-102.06255,32.181114,0
2020-09-29,10672.02854425897,2.0,0.0,1.0,0.86,0.09,10620.059690035294,0.0,-93.27198,80.15141,-79.37054,-1.0098383,10264.252332602142,-65.64037,-94.778114,29.137741,1
2020-09-30,10837.516586513004,3.0,0.0,2.0,0.85,0.09,10664.335224288661,165.48804,0.0,82.937416,-79.37054,-1.0449396,2325.206390534839,-48.368244,-85.49614,37.1279,0
2020-10-01,10770.881347466417,2.0,0.0,0.0,0.85,0.09,10742.491973013473,0.0,-66.63524,71.17529,-84.130196,-0.84601367,-549.408212163916,-39.600372,-76.316986,36.716618,0
2020-10-02,10627.97606396318,1.0,0.0,2.0,0.9,0.09,10728.412827390788,0.0,-142.90529,71.17529,-93.3196,-0.7627046,-321.4157252033067,-43.67952,-69.7895,26.109974,0
2020-10-03,10572.674843011133,4.0,0.0,0.0,0.91,0.09,10712.79582666185,0.0,-55.30122,71.17529,-96.49497,-0.7376062,-281.10664730129105,-50.789158,-65.989426,15.200269,0
2020-10-04,10546.65625537982,1.0,0.0,0.0,0.87,0.09,10684.719166036202,0.0,-26.018587,59.97186,-98.35344,-0.6097587,-156.25167683420943,-57.856148,-64.36277,6.5066223,1
2020-10-05,10670.700811335208,3.0,0.0,0.0,0.91,0.09,10671.204921703962,124.044556,0.0,68.832184,-86.87689,-0.7922957,-381.45367171171875,-52.838345,-62.057888,9.219542,1
2020-10-06,10784.94940309411,2.0,0.0,0.0,0.89,0.09,10687.336472966124,114.24859,0.0,76.9928,-52.31945,-1.4715904,312.0484113320623,-39.19102,-57.484512,18.293491,0
